direction,clusterIndex,clusterMass,clusterThreshold,clusterSizeBins,clusterDurationMs,freqMin,freqMax,timeMin,timeMax,isSignificant
positive_win_greater_than_lose,5,2620.69004110772,1776.4437571188,1102,234,5.59624258613371,18.8234413182801,768,1001,1
