direction,clusterIndex,clusterMass,clusterThreshold,clusterSizeBins,clusterDurationMs,freqMin,freqMax,timeMin,timeMax,isSignificant
negative_lose_greater_than_win,1,3111.83562108884,2563.14962375971,1412,272,9.09112290235585,131.094059542402,1,272,1
