direction,clusterIndex,clusterMass,clusterThreshold,clusterSizeBins,clusterDurationMs,freqMin,freqMax,timeMin,timeMax,isSignificant
positive_arrowup_greater_than_arrowdown,5,3051.27882737762,2230.13613983502,1422,518,5.59624258613371,18.8234413182801,463,980,1
