direction,clusterIndex,clusterMass,clusterThreshold,clusterSizeBins,clusterDurationMs,freqMin,freqMax,timeMin,timeMax,isSignificant
positive_arrowup_greater_than_arrowdown,6,2506.43048241546,1988.63683883669,1111,409,5.59624258613371,11.5871873094632,381,789,1
