direction,clusterIndex,clusterMass,clusterThreshold,clusterSizeBins,clusterDurationMs,freqMin,freqMax,timeMin,timeMax,isSignificant
positive_win_greater_than_lose,13,3361.77710204508,2459.2013593494,1370,421,9.09112290235585,30.5787706368879,713,1133,1
negative_lose_greater_than_win,2,3241.00316001806,2412.76017655663,1398,446,5.59624258613371,11.5871873094632,41,486,1
