direction,clusterIndex,clusterMass,clusterThreshold,clusterSizeBins,clusterDurationMs,freqMin,freqMax,timeMin,timeMax,isSignificant
positive_win_greater_than_lose,1,5109.8420262777,3181.25350379092,1838,463,5.59624258613371,23.9916171749344,353,815,1
negative_lose_greater_than_win,5,6737.00968517995,2828.48122401271,2243,418,30.5787706368879,167.087326768193,174,591,1
