direction,clusterIndex,clusterMass,clusterThreshold,clusterSizeBins,clusterDurationMs,freqMin,freqMax,timeMin,timeMax,isSignificant
positive_win_greater_than_lose,7,6783.50916609154,1975.66708259708,2534,588,5.59624258613371,30.5787706368879,510,1097,1
negative_lose_greater_than_win,3,3568.0765924388,1984.49995383675,1182,342,5.59624258613371,18.8234413182801,91,432,1
