direction,clusterIndex,clusterMass,clusterThreshold,clusterSizeBins,clusterDurationMs,freqMin,freqMax,timeMin,timeMax,isSignificant
positive_win_greater_than_lose,5,9262.09292423417,2494.4164734309,3723,900,5.59624258613371,30.5787706368879,502,1401,1
negative_lose_greater_than_win,1,4798.60813230153,2142.2503951731,1544,461,5.59624258613371,30.5787706368879,1,461,1
