direction,clusterIndex,clusterMass,clusterThreshold,clusterSizeBins,clusterDurationMs,freqMin,freqMax,timeMin,timeMax,isSignificant
positive_win_greater_than_lose,4,15117.1279737665,2205.37901949612,5355,1137,5.59624258613371,63.3142573091214,265,1401,1
negative_lose_greater_than_win,13,6218.72022560602,2246.89983549909,2033,361,23.9916171749344,167.087326768193,912,1272,1
