direction,clusterIndex,clusterMass,clusterThreshold,clusterSizeBins,clusterDurationMs,freqMin,freqMax,timeMin,timeMax,isSignificant
positive_win_greater_than_lose,4,34450.8247866028,2616.18575146751,8803,1172,5.59624258613371,80.697859514167,230,1401,1
negative_lose_greater_than_win,15,8412.20614681922,2867.47051413429,2380,483,49.6753594548798,167.087326768193,919,1401,1
