direction,clusterIndex,clusterMass,clusterThreshold,clusterSizeBins,clusterDurationMs,freqMin,freqMax,timeMin,timeMax,isSignificant
positive_win_greater_than_lose,1,10867.0215311523,4567.59079135689,3081,756,5.59624258613371,38.9744970856037,167,922,1
negative_lose_greater_than_win,4,12175.0773975374,3363.80896484604,3996,686,23.9916171749344,167.087326768193,98,783,1
