direction,clusterIndex,clusterMass,clusterThreshold,clusterSizeBins,clusterDurationMs,freqMin,freqMax,timeMin,timeMax,isSignificant
negative_lose_greater_than_win,5,4971.24230831717,1993.22217971846,1779,822,5.59624258613371,9.09112290235585,172,993,1
negative_lose_greater_than_win,21,2803.74505402189,1993.22217971846,1279,227,18.8234413182801,167.087326768193,1049,1275,1
